Date,Closing Price,Opening Price,Highest Price,Lowest Price
12/03/2019,42,42,42.5,41.2
11/03/2019,41.7,42.8,42.9,41.7
08/03/2019,42.8,43.1,43.5,42.6
07/03/2019,43.5,43.5,43.5,42.5
05/03/2019,43.35,43.5,44,43.3
04/03/2019,43.5,44,44.1,43.5
01/03/2019,44,43.9,44.3,43
28/02/2019,44,42,44,41.75
27/02/2019,42.6,41.7,42.6,41.5
26/02/2019,41.7,41.9,42.05,41.1
25/02/2019,41.4,40,41.5,40
22/02/2019,40,39.2,40.4,38.9
21/02/2019,39.35,39.35,39.5,38.7
20/02/2019,39.2,38.45,39.4,38.3
19/02/2019,38.25,38,38.7,38
18/02/2019,38.1,37.3,38.6,37.2
15/02/2019,37.4,38,38,37.05
14/02/2019,38.3,38.3,38.5,37.9
13/02/2019,38.3,36.85,38.9,36.85
12/02/2019,36.85,35.9,37.6,35.6
11/02/2019,35.4,34.8,35.5,34.8
01/02/2019,34.8,36.25,36.25,34.8
31/01/2019,36.1,36.8,37,36.1
29/01/2019,37.2,36.6,37.2,36.3
28/01/2019,36.55,38.6,38.6,36.5
25/01/2019,38.2,39.1,39.1,38.2
24/01/2019,39.5,39.3,39.5,39
23/01/2019,39.3,39,39.4,39
22/01/2019,39.4,39,39.7,38.8
21/01/2019,38.9,38.2,39.5,38.2
18/01/2019,39,39.4,39.6,38.8
17/01/2019,39.4,39.7,39.8,39.4
16/01/2019,39.7,39.7,39.9,39.4
15/01/2019,39.5,38.15,39.5,38.15
14/01/2019,38.15,38.1,38.85,38.1
11/01/2019,38.6,39,39.2,38.5
10/01/2019,38.25,38.9,39,38.1
09/01/2019,38.9,39,39.8,38.9
08/01/2019,39,42,42,38.8
07/01/2019,41.5,43,43,41.5
04/01/2019,42.9,41.9,43.9,41.5
03/01/2019,44.4,46.4,46.4,41.9
28/12/2018,46.55,47.3,47.9,46
27/12/2018,47.3,46.5,47.5,46
26/12/2018,46,44,46,44
25/12/2018,44.5,43.05,45.2,43
24/12/2018,45.7,45.5,45.7,45.05
21/12/2018,45.5,44.2,45.5,44.2
20/12/2018,45.2,43.5,45.3,43.5
19/12/2018,45.2,46.6,46.6,45.2
18/12/2018,45.5,42,45.6,42
17/12/2018,44.8,48.05,48.05,44.8
14/12/2018,48.05,49.2,49.3,47.5
13/12/2018,48.65,49.8,50.1,48.65
12/12/2018,49.6,49,49.6,48.7
11/12/2018,49,49.8,49.8,49
10/12/2018,49.4,50.7,50.7,49.3
07/12/2018,50.7,50,50.7,49.9
06/12/2018,49.9,49.95,50.2,49.5
05/12/2018,49.95,50.1,50.1,49.7
04/12/2018,50.1,50.5,50.8,49.9
30/11/2018,49.2,50.9,51.8,49.2
29/11/2018,50.9,51.3,51.9,50.6
28/11/2018,50.9,51.5,51.6,50
27/11/2018,51.5,51.7,51.7,51.5
26/11/2018,50.8,50.7,50.9,50.5
23/11/2018,50.7,51,51.1,50.6
22/11/2018,50.9,50,50.9,49.7
21/11/2018,49.4,49.4,49.4,48.6
20/11/2018,49,49.2,50,47
19/11/2018,50.2,50.5,50.5,50
16/11/2018,49.9,50.4,50.9,49.8
15/11/2018,49.2,51.8,51.9,48.5
14/11/2018,52,52,52.4,51.6
13/11/2018,52.3,53,53,51.2
12/11/2018,53.5,51,53.5,51
09/11/2018,52.7,53.9,53.9,52.7
08/11/2018,54,54.3,55,54
07/11/2018,54,54.9,54.9,53.4
06/11/2018,54.7,54,54.8,54
02/11/2018,54,53,54,52.7
01/11/2018,52.7,53,53.2,52.3
31/10/2018,52.3,51.4,52.3,51.2
30/10/2018,50.9,48.7,51.2,48.2
29/10/2018,50,48.15,51,48.15
26/10/2018,49.05,53,53.3,49.05
25/10/2018,52.7,51.4,53,51.4
24/10/2018,55,57,57,55
23/10/2018,56,58,58.2,55
22/10/2018,58,60,60,58
19/10/2018,60.3,59.1,60.6,59.1
18/10/2018,60.6,60.1,61.2,59.5
17/10/2018,61.2,61.2,61.7,60.9
16/10/2018,60.8,60.8,60.9,60.3
15/10/2018,60.8,62,62,60.1
12/10/2018,61,56.6,61.8,56.6
11/10/2018,59.7,59.7,62.6,59.7
10/10/2018,64,64.2,65,63.8
09/10/2018,64.1,64.4,65.2,64.1
05/10/2018,66,65.9,67.8,65.9
04/10/2018,66.4,65.8,66.8,65.5
03/10/2018,65.4,64.8,65.8,64.8
02/10/2018,64.8,64.2,66.5,63.5
01/10/2018,64.2,64.8,65.5,63.6
28/09/2018,64.8,64.1,65.3,64.1
27/09/2018,64.1,64.1,64.9,63.8
26/09/2018,64,63.6,64.9,63.6
25/09/2018,63.8,63.8,64.2,63.5
24/09/2018,64,65,65.4,64
21/09/2018,64.7,63.5,65.5,63.5
20/09/2018,63.5,62.2,63.7,62.2
19/09/2018,62.4,61,62.8,61
18/09/2018,61,60.9,61.3,60
17/09/2018,60.9,61.5,61.7,60.7
14/09/2018,61.5,60.7,62,60.7
13/09/2018,60.7,61,61.8,60.7
12/09/2018,61.5,61.6,62.4,61.4
11/09/2018,61.6,60,62,60
07/09/2018,60.2,59.7,61.1,59.7
06/09/2018,59.7,59.6,60,59.5
05/09/2018,59.7,61.4,61.4,59.5
04/09/2018,61.3,63,63,61.2
31/08/2018,63.2,63.3,64,63
30/08/2018,63.9,61.5,63.9,61.2
29/08/2018,61.5,60.9,62,60.7
28/08/2018,61.2,61.8,61.8,60.5
27/08/2018,60.5,61,61.5,60
24/08/2018,59.8,59.5,60.2,59
23/08/2018,59.5,59.5,60,59.2
22/08/2018,59.5,60,60.1,58.5
21/08/2018,59.2,58.5,59.2,57.5
20/08/2018,58.5,58.5,59.5,58.5
17/08/2018,59,59.5,60.8,59
16/08/2018,59.1,58,59.8,57.5
15/08/2018,59,60.3,61,59
14/08/2018,62,59.9,62,59.1
13/08/2018,59,56.5,59,56.5
09/08/2018,56,55.4,56.8,55.4
08/08/2018,54.6,55,55.1,54
07/08/2018,54.5,55.7,55.7,54.1
06/08/2018,55,56,56,55
03/08/2018,55.9,56,56.8,55.3
02/08/2018,55.4,55.1,56.3,55
01/08/2018,56,56.7,56.8,55.5
31/07/2018,57,57,57.5,55
30/07/2018,57,56,57.1,55
27/07/2018,54.2,53,54.4,53
26/07/2018,52.6,54.5,54.5,52.6
25/07/2018,53.2,54,55.3,53.2
24/07/2018,54,55,55.5,52.8
23/07/2018,55,55,57.5,55
20/07/2018,57,58.3,58.3,55
19/07/2018,58.3,54.5,58.3,54.5
18/07/2018,54.5,53.4,54.5,52.7
17/07/2018,53.4,52,53.5,52
16/07/2018,52.5,53,54,52.5
12/07/2018,53.1,53.1,55,52.5
11/07/2018,55,56,56,52.3
10/07/2018,56,58,58,55
09/07/2018,76,75.6,79,75
06/07/2018,75.6,76.6,76.6,74.3
05/07/2018,76.6,72.6,76.6,72.6
04/07/2018,74.5,71.5,74.9,71
03/07/2018,71.5,77,77.2,71.5
02/07/2018,76.8,82.5,82.5,76.8
29/06/2018,82.5,82,85.6,81.6
28/06/2018,82,82.5,84,81.3
27/06/2018,84.5,85.7,86,84.5
26/06/2018,85.9,85,86,84
25/06/2018,86,85.8,86,84
22/06/2018,85.8,83,85.8,82.5
21/06/2018,83,81.2,83,81.2
20/06/2018,83.4,84,84,80
19/06/2018,82.8,85,87.8,82.8
18/06/2018,89,93,93,89
14/06/2018,93.5,91.9,93.5,91
13/06/2018,91.4,90,91.4,89.5
12/06/2018,90,91.6,92,88.5
11/06/2018,93.2,90.1,93.5,90.1
08/06/2018,92.1,91,92.3,90.5
07/06/2018,92.1,92.9,93,92
06/06/2018,92.2,92.2,93.4,92.2
05/06/2018,92.2,92,92.5,91
04/06/2018,92,91,93,90.9
01/06/2018,91,86.1,91,86.1
31/05/2018,89,85.6,89,85
30/05/2018,88,85.2,88,81
29/05/2018,85.2,83.1,88.9,79.3
28/05/2018,85.2,89,90.5,85.2
25/05/2018,91.6,90.5,93,89.2
24/05/2018,93,93.4,93.4,90
23/05/2018,90,90.1,93,89
22/05/2018,92.5,98,98,92.3
21/05/2018,99.2,100.1,100.1,99
17/05/2018,97.5,98.5,100.1,97.5
16/05/2018,100.1,102,102,100.1
15/05/2018,102,101.3,102.8,100
14/05/2018,101.5,104,104,100
11/05/2018,102,102,102,96
10/05/2018,102,103,103,100.2
09/05/2018,103,98,104.7,98
08/05/2018,100.1,94.5,101.2,94.5
07/05/2018,96,94.4,96,93
04/05/2018,93.4,94,94,90.8
03/05/2018,92,91,93,86
02/05/2018,91,91,93,91
27/04/2018,93,88.6,93,88.4
26/04/2018,88.6,95,96,88.6
24/04/2018,95,98,98,93
23/04/2018,98,98,105.3,97.8
20/04/2018,105.1,105.2,106,104.1
19/04/2018,106,108.3,108.3,104.6
18/04/2018,108.3,109,110,108
16/04/2018,107.8,109.7,110.5,107.8
13/04/2018,108.1,111,114,107
12/04/2018,112,109,112,108.5
11/04/2018,112,115,117.5,111.4
10/04/2018,115,115.1,117,115
09/04/2018,116,116.2,119.5,116
06/04/2018,118,116,119.9,116
05/04/2018,117,119,119,116.6
04/04/2018,116.9,120,120,116.5
03/04/2018,117,120,120,116
02/04/2018,115.5,108,115.5,108
30/03/2018,108,108,108.1,107
29/03/2018,107.9,108,108,107
28/03/2018,108,105.3,108,105.3
27/03/2018,105,108,108,105
26/03/2018,107.5,106.9,109,106.9
23/03/2018,106.9,100.1,107.5,100.1
22/03/2018,106.5,107,107,104
21/03/2018,104,101,107,100.6
19/03/2018,100.6,100.6,100.7,96
16/03/2018,95.3,95.3,95.3,89
15/03/2018,89.1,88.8,90,88.8
14/03/2018,89.1,90.5,90.5,88.7
13/03/2018,90.5,90,90.5,88
12/03/2018,90.4,90.4,92,90
09/03/2018,90.2,91.1,93,90.2
08/03/2018,91.2,90.1,95,88.5
07/03/2018,90.1,91,91,90
06/03/2018,90.1,88.1,90.2,88.1
05/03/2018,90.6,90,92,89
02/03/2018,90,87,91,85
01/03/2018,87,88.4,88.4,86
28/02/2018,86.2,81.1,87,81.1
27/02/2018,83,83,83,82.2
26/02/2018,83,82,84.9,81.3
23/02/2018,82,84,87,82
22/02/2018,82,82,84,81.7
21/02/2018,81,79.5,85,78
12/02/2018,80,81.5,81.5,79
09/02/2018,80,74.5,80,74.5
08/02/2018,80,80,80.5,79
07/02/2018,80,78,81.5,78
06/02/2018,76.5,76.5,79,76.3
05/02/2018,82,87.2,87.2,82
02/02/2018,87.2,87,88,86
01/02/2018,87,89.9,89.9,87
31/01/2018,90,89.9,91,86.2
30/01/2018,90,88.6,90,88.3
29/01/2018,88.6,89.5,90.1,88
26/01/2018,87.1,86,89,85
25/01/2018,85.9,85,86,84.5
22/01/2018,82.8,81.2,83.5,81.1
19/01/2018,81.1,82.4,83,79
18/01/2018,80,78.5,80,78.5
17/01/2018,79.8,79.6,82.5,79.6
16/01/2018,82,81,82,80.1
15/01/2018,82.5,79,82.5,78
11/01/2018,80.4,81,81.5,79.8
10/01/2018,81.5,82.1,83,80
09/01/2018,83,84.8,84.8,83
08/01/2018,84.5,83.1,85,82
05/01/2018,83.2,84,84,83
04/01/2018,84.9,83,85,83
03/01/2018,83,83,83.2,81
02/01/2018,80.6,78,82,78
29/12/2017,78,74.5,78,74.1
28/12/2017,74.1,74,74.5,73.5
27/12/2017,73.1,72.6,73.7,72.6
26/12/2017,72.6,72.5,73.4,72.5
25/12/2017,72.5,75,75,72.1
22/12/2017,72.9,73.2,73.2,72
21/12/2017,73.2,73.1,74.4,73.1
20/12/2017,73.1,74.9,74.9,73
19/12/2017,74.9,72.9,74.9,72.9
18/12/2017,72.5,73,73,72
15/12/2017,72,71.9,72,71.1
13/12/2017,72,74,74,71
12/12/2017,71.5,71,71.5,70.5
11/12/2017,71.5,70.5,73.8,70.5
08/12/2017,73,72.5,73.5,72.5
07/12/2017,72.9,73,73,72.2
06/12/2017,73.5,74.9,74.9,73
05/12/2017,74.9,72.1,75,71.9
04/12/2017,71.9,71,71.9,71
01/12/2017,71,71.2,71.3,71
30/11/2017,71.3,71.9,71.9,71
29/11/2017,70.5,70.7,72,70
28/11/2017,71,70.8,71.9,70.5
27/11/2017,70.7,72,73,70.6
24/11/2017,71,71.5,71.9,71
23/11/2017,71.5,72,72,70.4
22/11/2017,72,71,72,70
21/11/2017,71,71.5,72,70.5
20/11/2017,71.5,70.1,71.5,70
17/11/2017,71.5,70.2,73,70.1
15/11/2017,71,71,72,68.2
14/11/2017,69.5,65,69.5,64.1
13/11/2017,65,64.9,65.8,64.9
10/11/2017,65,63.1,65.2,63.1
09/11/2017,64.9,64.8,65,64.5
08/11/2017,64.8,63.1,64.9,63.1
07/11/2017,64.9,65.5,65.5,64.9
06/11/2017,64.9,63,64.9,62.7
03/11/2017,62.6,62.6,63.9,62.6
02/11/2017,62.6,63.4,63.4,62.6
01/11/2017,62.6,62.6,62.9,62.5
31/10/2017,62.6,62.6,63.5,62.5
30/10/2017,62.6,63.2,64,62.1
27/10/2017,63,62.5,63,62
26/10/2017,62.5,62.3,64.9,62.3
25/10/2017,63.2,64.4,64.4,63.2
24/10/2017,63.2,62,63.2,62
23/10/2017,63,63,63.9,63
20/10/2017,63.8,63.9,64.1,63
18/10/2017,63.5,65,65,63.5
17/10/2017,64.8,66.9,67,64
16/10/2017,66,64.2,66,63.1
13/10/2017,63,61.5,63.4,61.5
12/10/2017,61,59.5,61,59.5
11/10/2017,59.4,59.3,59.4,59.2
10/10/2017,59.2,59.4,59.4,59.1
09/10/2017,59.1,59,59.5,59
06/10/2017,58.9,59.2,59.2,58.5
05/10/2017,59,58.5,59.1,58.5
04/10/2017,59,58,59,58
03/10/2017,58.1,59,59,58
02/10/2017,58.2,60,60,58.2
29/09/2017,59.7,59,59.8,59
28/09/2017,58.9,58.8,59.5,58.4
27/09/2017,58.4,58.2,58.8,57.8
26/09/2017,58.2,56.5,58.4,56.2
25/09/2017,56.4,56.4,56.5,55.6
22/09/2017,56.5,56,56.8,56
20/09/2017,56.5,56,57.1,55.9
19/09/2017,55.9,56,56,55.5
18/09/2017,56,55.5,56,55
15/09/2017,55.5,56.3,56.4,55.5
14/09/2017,56.3,57,57.1,56.3
13/09/2017,57.9,56,57.9,55.8
12/09/2017,56,55.1,56.2,55.1
11/09/2017,55.2,57.5,57.5,55.2
08/09/2017,57.4,58.3,58.3,57.4
07/09/2017,57.6,58,58,57.5
06/09/2017,58,58.8,58.8,58
05/09/2017,59,59,59.1,58.8
01/09/2017,59.2,59.5,59.5,59.2
31/08/2017,59.2,59.3,59.3,59
30/08/2017,59.3,59.3,59.3,59
29/08/2017,59.3,59.2,59.5,59
28/08/2017,59.3,59.5,59.7,59.3
25/08/2017,59.7,59.7,59.9,59.5
24/08/2017,59.9,59.9,59.9,59.7
22/08/2017,59.9,60,60,59.7
21/08/2017,60,60,60.4,59.8
18/08/2017,60,59.9,60,59.9
17/08/2017,60,60,60.1,59.5
16/08/2017,60,59,60.2,59
15/08/2017,60,61,61,58
14/08/2017,60,60.5,60.5,59.5
11/08/2017,60.1,59.9,60.3,59.9
10/08/2017,60.1,59.2,60.5,59.1
09/08/2017,60,60.1,60.9,59.5
08/08/2017,60.5,61,61,60.3
07/08/2017,61,60.6,61.2,60.6
04/08/2017,60.6,61,61,60.5
03/08/2017,61,60.1,61.1,60.1
02/08/2017,60,60,61,59.8
01/08/2017,60,61,61,60
31/07/2017,61,60.5,61.2,60.5
28/07/2017,61,61,61.4,60
27/07/2017,60,59.4,61.4,58.9
25/07/2017,57.5,57.5,58,57.3
24/07/2017,57.7,57.7,57.8,57.7
21/07/2017,57.7,57.8,58,57.6
20/07/2017,57.8,57.8,58,57.5
19/07/2017,57.7,58,58.3,57.5
18/07/2017,57.6,58,58.2,57.6
17/07/2017,58.2,57.9,59,57.2
14/07/2017,57.4,58.1,58.6,57.3
13/07/2017,58.3,59.1,59.1,58.3
12/07/2017,59.2,59,59.9,58.6
11/07/2017,59,60.2,60.2,58
10/07/2017,60.1,61.6,61.6,58
07/07/2017,57.6,57.6,57.6,57.6
11/09/2024,43.8,44.3,44.3,43.75
10/09/2024,44.2,45.15,45.2,44.2
09/09/2024,44.85,45.45,45.5,44.8
06/09/2024,45.5,44.9,45.5,44.5
05/09/2024,45,45.95,46.45,44.85
04/09/2024,45.9,45.9,46.35,45.7
30/08/2024,46.45,46.3,46.6,45.8
29/08/2024,46.3,47.8,48.05,46.2
28/08/2024,47.7,47.95,48.15,47
27/08/2024,48.05,48,48.7,47.8
26/08/2024,48.5,48,48.8,47.5
23/08/2024,47.5,47.35,48,46.75
22/08/2024,47.35,47.2,47.35,46.85
21/08/2024,47.1,46.2,47.25,46.2
20/08/2024,46.5,46.25,47,45.85
19/08/2024,46.25,47,47,46.15
16/08/2024,46.75,44.6,46.9,44.5
15/08/2024,44.35,45,45.25,44.1
14/08/2024,45.3,46,46,45.1
